contest,title,english_title,rating,url
第 134 场周赛,移动石子直到连续,Moving Stones Until Consecutive,1421.2624065513,https://leetcode.cn/problems/moving-stones-until-consecutive/
第 134 场周赛,边界着色,Coloring A Border,1578.8503818621,https://leetcode.cn/problems/coloring-a-border/
第 134 场周赛,不相交的线,Uncrossed Lines,1805.5947071171,https://leetcode.cn/problems/uncrossed-lines/
第 134 场周赛,逃离大迷宫,Escape a Large Maze,2164.8287157213,https://leetcode.cn/problems/escape-a-large-maze/
第 133 场周赛,两地调度,Two City Scheduling,1348.0079390256,https://leetcode.cn/problems/two-city-scheduling/
第 133 场周赛,距离顺序排列矩阵单元格,Matrix Cells in Distance Order,1585.5793143983,https://leetcode.cn/problems/matrix-cells-in-distance-order/
第 133 场周赛,两个非重叠子数组的最大和,Maximum Sum of Two Non-Overlapping Subarrays,1680.4852623991,https://leetcode.cn/problems/maximum-sum-of-two-non-overlapping-subarrays/
第 133 场周赛,字符流,Stream of Characters,1970.4608098164,https://leetcode.cn/problems/stream-of-characters/
第 132 场周赛,除数博弈,Divisor Game,1435.3564963722,https://leetcode.cn/problems/divisor-game/
第 132 场周赛,节点与其祖先之间的最大差值,Maximum Difference Between Node and Ancestor,1446.4280778775,https://leetcode.cn/problems/maximum-difference-between-node-and-ancestor/
第 132 场周赛,最长等差数列,Longest Arithmetic Subsequence,1758.75255141,https://leetcode.cn/problems/longest-arithmetic-subsequence/
第 132 场周赛,从先序遍历还原二叉树,Recover a Tree From Preorder Traversal,1797.4917663632,https://leetcode.cn/problems/recover-a-tree-from-preorder-traversal/
第 131 场周赛,删除最外层的括号,Remove Outermost Parentheses,1311.3495317884,https://leetcode.cn/problems/remove-outermost-parentheses/
第 131 场周赛,从根到叶的二进制数之和,Sum of Root To Leaf Binary Numbers,1462.4423844498,https://leetcode.cn/problems/sum-of-root-to-leaf-binary-numbers/
第 131 场周赛,驼峰式匹配,Camelcase Matching,1537.1387686755,https://leetcode.cn/problems/camelcase-matching/
第 131 场周赛,视频拼接,Video Stitching,1746.135917977,https://leetcode.cn/problems/video-stitching/
第 130 场周赛,可被 5 整除的二进制前缀,Binary Prefix Divisible By 5,1376.4549624575,https://leetcode.cn/problems/binary-prefix-divisible-by-5/
第 130 场周赛,负二进制转换,Convert to Base -2,1697.8500495479,https://leetcode.cn/problems/convert-to-base-2/
第 130 场周赛,链表中的下一个更大节点,Next Greater Node In Linked List,1570.8347522104,https://leetcode.cn/problems/next-greater-node-in-linked-list/
第 130 场周赛,飞地的数量,Number of Enclaves,1615.4767730477,https://leetcode.cn/problems/number-of-enclaves/
第 129 场周赛,将数组分成和相等的三个部分,Partition Array Into Three Parts With Equal Sum,1378.7570411077,https://leetcode.cn/problems/partition-array-into-three-parts-with-equal-sum/
第 129 场周赛,可被 K 整除的最小整数,Smallest Integer Divisible by K,1874.6468976233,https://leetcode.cn/problems/smallest-integer-divisible-by-k/
第 129 场周赛,最佳观光组合,Best Sightseeing Pair,1730.3052054913,https://leetcode.cn/problems/best-sightseeing-pair/
第 129 场周赛,子串能表示从 1 到 N 数字的二进制串,Binary String With Substrings Representing 1 To N,1779.3931248179,https://leetcode.cn/problems/binary-string-with-substrings-representing-1-to-n/
第 128 场周赛,十进制整数的反码,Complement of Base 10 Integer,1234.7084656358,https://leetcode.cn/problems/complement-of-base-10-integer/
第 128 场周赛,总持续时间可被 60 整除的歌曲,Pairs of Songs With Total Durations Divisible by 60,1377.1913915125,https://leetcode.cn/problems/pairs-of-songs-with-total-durations-divisible-by-60/
第 128 场周赛,在 D 天内送达包裹的能力,Capacity To Ship Packages Within D Days,1725.4481937307,https://leetcode.cn/problems/capacity-to-ship-packages-within-d-days/
第 128 场周赛,至少有 1 位重复的数字,Numbers With Repeated Digits,2230.1673059455,https://leetcode.cn/problems/numbers-with-repeated-digits/
第 127 场周赛,K 次取反后最大化的数组和,Maximize Sum Of Array After K Negations,1274.6742564805,https://leetcode.cn/problems/maximize-sum-of-array-after-k-negations/
第 127 场周赛,笨阶乘,Clumsy Factorial,1407.9870845299,https://leetcode.cn/problems/clumsy-factorial/
第 127 场周赛,行相等的最少多米诺旋转,Minimum Domino Rotations For Equal Row,1541.348438509,https://leetcode.cn/problems/minimum-domino-rotations-for-equal-row/
第 127 场周赛,前序遍历构造二叉搜索树,Construct Binary Search Tree from Preorder Traversal,1562.9802666517,https://leetcode.cn/problems/construct-binary-search-tree-from-preorder-traversal/
第 126 场周赛,查找共用字符,Find Common Characters,1279.7669712099,https://leetcode.cn/problems/find-common-characters/
第 126 场周赛,检查替换后的词是否有效,Check If Word Is Valid After Substitutions,1426.7144554733,https://leetcode.cn/problems/check-if-word-is-valid-after-substitutions/
第 126 场周赛,最大连续1的个数 III,Max Consecutive Ones III,1655.6433885989,https://leetcode.cn/problems/max-consecutive-ones-iii/
第 126 场周赛,合并石头的最低成本,Minimum Cost to Merge Stones,2422.5309771173,https://leetcode.cn/problems/minimum-cost-to-merge-stones/
第 125 场周赛,找到小镇的法官,Find the Town Judge,1201.6117337798,https://leetcode.cn/problems/find-the-town-judge/
第 125 场周赛,可以被一步捕获的棋子数,Available Captures for Rook,1317.9521104466,https://leetcode.cn/problems/available-captures-for-rook/
第 125 场周赛,最大二叉树 II,Maximum Binary Tree II,1497.8880991093,https://leetcode.cn/problems/maximum-binary-tree-ii/
第 125 场周赛,网格照明,Grid Illumination,1873.0367582475,https://leetcode.cn/problems/grid-illumination/
第 124 场周赛,二叉树的堂兄弟节点,Cousins in Binary Tree,1287.9002757199,https://leetcode.cn/problems/cousins-in-binary-tree/
第 124 场周赛,腐烂的橘子,Rotting Oranges,1432.9051050881,https://leetcode.cn/problems/rotting-oranges/
第 124 场周赛,K 连续位的最小翻转次数,Minimum Number of K Consecutive Bit Flips,1835.4868365659,https://leetcode.cn/problems/minimum-number-of-k-consecutive-bit-flips/
第 124 场周赛,正方形数组的数目,Number of Squareful Arrays,1932.3730795204,https://leetcode.cn/problems/number-of-squareful-arrays/
第 123 场周赛,数组形式的整数加法,Add to Array-Form of Integer,1234.7692637513,https://leetcode.cn/problems/add-to-array-form-of-integer/
第 123 场周赛,等式方程的可满足性,Satisfiability of Equality Equations,1638.0148920643,https://leetcode.cn/problems/satisfiability-of-equality-equations/
第 123 场周赛,坏了的计算器,Broken Calculator,1909.4189035523,https://leetcode.cn/problems/broken-calculator/
第 123 场周赛,K 个不同整数的子数组,Subarrays with K Different Integers,2210.3503183571,https://leetcode.cn/problems/subarrays-with-k-different-integers/
第 122 场周赛,查询后的偶数和,Sum of Even Numbers After Queries,1198.4180401014,https://leetcode.cn/problems/sum-of-even-numbers-after-queries/
第 122 场周赛,从叶结点开始的最小字符串,Smallest String Starting From Leaf,1429.1878389249,https://leetcode.cn/problems/smallest-string-starting-from-leaf/
第 122 场周赛,区间列表的交集,Interval List Intersections,1541.6944600975,https://leetcode.cn/problems/interval-list-intersections/
第 122 场周赛,二叉树的垂序遍历,Vertical Order Traversal of a Binary Tree,1675.9610355975,https://leetcode.cn/problems/vertical-order-traversal-of-a-binary-tree/
第 121 场周赛,不含 AAA 或 BBB 的字符串,String Without AAA or BBB,1474.0150725665,https://leetcode.cn/problems/string-without-aaa-or-bbb/
第 121 场周赛,基于时间的键值存储,Time Based Key-Value Store,1574.7542247682,https://leetcode.cn/problems/time-based-key-value-store/
第 121 场周赛,最低票价,Minimum Cost For Tickets,1786.3121598293,https://leetcode.cn/problems/minimum-cost-for-tickets/
第 121 场周赛,按位与为零的三元组,Triples with Bitwise AND Equal To Zero,2084.9697035674,https://leetcode.cn/problems/triples-with-bitwise-and-equal-to-zero/
第 120 场周赛,有序数组的平方,Squares of a Sorted Array,1129.949090232,https://leetcode.cn/problems/squares-of-a-sorted-array/
第 120 场周赛,最长湍流子数组,Longest Turbulent Subarray,1393.4123491817,https://leetcode.cn/problems/longest-turbulent-subarray/
第 120 场周赛,在二叉树中分配硬币,Distribute Coins in Binary Tree,1709.1461451873,https://leetcode.cn/problems/distribute-coins-in-binary-tree/
第 120 场周赛,不同路径 III,Unique Paths III,1830.3165569278,https://leetcode.cn/problems/unique-paths-iii/
第 119 场周赛,最接近原点的 K 个点,K Closest Points to Origin,1213.8073621345,https://leetcode.cn/problems/k-closest-points-to-origin/
第 119 场周赛,三角形的最大周长,Largest Perimeter Triangle,1340.5559417151,https://leetcode.cn/problems/largest-perimeter-triangle/
第 119 场周赛,和可被 K 整除的子数组,Subarray Sums Divisible by K,1675.989407584,https://leetcode.cn/problems/subarray-sums-divisible-by-k/
第 119 场周赛,奇偶跳,Odd Even Jump,2079.1911227043,https://leetcode.cn/problems/odd-even-jump/
第 118 场周赛,强整数,Powerful Integers,1338.8322315568,https://leetcode.cn/problems/powerful-integers/
第 118 场周赛,煎饼排序,Pancake Sorting,1590.5791055102,https://leetcode.cn/problems/pancake-sorting/
第 118 场周赛,翻转二叉树以匹配先序遍历,Flip Binary Tree To Match Preorder Traversal,1786.5491561897,https://leetcode.cn/problems/flip-binary-tree-to-match-preorder-traversal/
第 118 场周赛,相等的有理数,Equal Rational Numbers,2121.3147151648,https://leetcode.cn/problems/equal-rational-numbers/
第 117 场周赛,单值二叉树,Univalued Binary Tree,1177.5660617941,https://leetcode.cn/problems/univalued-binary-tree/
第 117 场周赛,连续差相同的数字,Numbers With Same Consecutive Differences,1432.9593207076,https://leetcode.cn/problems/numbers-with-same-consecutive-differences/
第 117 场周赛,元音拼写检查器,Vowel Spellchecker,1795.0422250815,https://leetcode.cn/problems/vowel-spellchecker/
第 117 场周赛,监控二叉树,Binary Tree Cameras,2124.1329592058,https://leetcode.cn/problems/binary-tree-cameras/
第 116 场周赛,在长度 2N 的数组中找出重复 N 次的元素,N-Repeated Element in Size 2N Array,1161.6227767245,https://leetcode.cn/problems/n-repeated-element-in-size-2n-array/
第 116 场周赛,最大宽度坡,Maximum Width Ramp,1607.80608595,https://leetcode.cn/problems/maximum-width-ramp/
第 116 场周赛,最小面积矩形 II,Minimum Area Rectangle II,1990.7738526153,https://leetcode.cn/problems/minimum-area-rectangle-ii/
第 116 场周赛,表示数字的最少运算符,Least Operators to Express Number,2594.135673452,https://leetcode.cn/problems/least-operators-to-express-number/
第 115 场周赛,N 天后的牢房,Prison Cells After N Days,1392.0853311911,https://leetcode.cn/problems/prison-cells-after-n-days/
第 115 场周赛,二叉树的完全性检验,Check Completeness of a Binary Tree,1702.8035923458,https://leetcode.cn/problems/check-completeness-of-a-binary-tree/
第 115 场周赛,由斜杠划分区域,Regions Cut By Slashes,2135.5738659086,https://leetcode.cn/problems/regions-cut-by-slashes/
第 115 场周赛,删列造序 III,Delete Columns to Make Sorted III,2246.8671174565,https://leetcode.cn/problems/delete-columns-to-make-sorted-iii/
第 114 场周赛,验证外星语词典,Verifying an Alien Dictionary,1299.6035132992,https://leetcode.cn/problems/verifying-an-alien-dictionary/
第 114 场周赛,二倍数对数组,Array of Doubled Pairs,1547.5714796512,https://leetcode.cn/problems/array-of-doubled-pairs/
第 114 场周赛,删列造序 II,Delete Columns to Make Sorted II,1876.3854625677,https://leetcode.cn/problems/delete-columns-to-make-sorted-ii/
第 114 场周赛,最高的广告牌,Tallest Billboard,2381.479024858,https://leetcode.cn/problems/tallest-billboard/
第 113 场周赛,给定数字能组成的最大时间,Largest Time for Given Digits,1495.3186477678,https://leetcode.cn/problems/largest-time-for-given-digits/
第 113 场周赛,翻转等价二叉树,Flip Equivalent Binary Trees,1477.4844514104,https://leetcode.cn/problems/flip-equivalent-binary-trees/
第 113 场周赛,按递增顺序显示卡牌,Reveal Cards In Increasing Order,1686.4493679523,https://leetcode.cn/problems/reveal-cards-in-increasing-order/
第 113 场周赛,按公因数计算最大组件大小,Largest Component Size by Common Factor,2272.1122260637,https://leetcode.cn/problems/largest-component-size-by-common-factor/
第 112 场周赛,使数组唯一的最小增量,Minimum Increment to Make Array Unique,1448.1207963663,https://leetcode.cn/problems/minimum-increment-to-make-array-unique/
第 112 场周赛,验证栈序列,Validate Stack Sequences,1461.9157715206,https://leetcode.cn/problems/validate-stack-sequences/
第 112 场周赛,移除最多的同行或同列石头,Most Stones Removed with Same Row or Column,2034.6759416871,https://leetcode.cn/problems/most-stones-removed-with-same-row-or-column/
第 112 场周赛,令牌放置,Bag of Tokens,1762.3115124143,https://leetcode.cn/problems/bag-of-tokens/
第 111 场周赛,有效的山脉数组,Valid Mountain Array,1208.0130656905,https://leetcode.cn/problems/valid-mountain-array/
第 111 场周赛,删列造序,Delete Columns to Make Sorted,1396.4853538164,https://leetcode.cn/problems/delete-columns-to-make-sorted/
第 111 场周赛,增减字符串匹配,DI String Match,1444.2068009303,https://leetcode.cn/problems/di-string-match/
第 111 场周赛,最短超级串,Find the Shortest Superstring,2185.5444704515,https://leetcode.cn/problems/find-the-shortest-superstring/
第 110 场周赛,重新排列日志文件,Reorder Data in Log Files,1387.3672639293,https://leetcode.cn/problems/reorder-data-in-log-files/
第 110 场周赛,二叉搜索树的范围和,Range Sum of BST,1335.0295688697,https://leetcode.cn/problems/range-sum-of-bst/
